"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","samplingProtocol","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","nomenclaturalCode","http...unknown.org.crawl_attempt","http...unknown.org.status","municipality","identificationVerificationStatus","language","collectionCode","gbifID","occurrenceID","type","taxonID","vernacularName","institutionCode","accessRights","name","recordedBy","catalogNumber","http...unknown.org.declaredCount","locality","dateIdentified","gadm","modified","identifiedBy","http...unknown.org.nick","verbatimEventDate","verbatimLocality","http...unknown.org.captive_cultivated","eventTime","identificationID","dynamicProperties","sex","http...unknown.org.griddedDataset","organismQuantity","eventID","county","nomenclaturalStatus","verbatimSRS","parentNameUsageID","http...unknown.org.omitFromScheduledCrawl","locationID","acceptedNameUsageID","ownerInstitutionCode","higherClassification","bibliographicCitation","dataGeneralizations","footprintWKT","eventRemarks","verbatimIdentification","footprintSRS","taxonConceptID","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","projectId","vitality","distanceFromCentroidInMeters","habitat","behavior","identificationRemarks"
"6185472589","Ceratitis capitata (Wiedemann, 1824)",37.330045,-121.909412,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:45:02.650+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",28417,"NORTH_AMERICA","California",2026,3,15,"2026-03-15T08:13:40",74,74,"2026-06-06T03:45:02.650+00:00","https://www.inaturalist.org/observations/343135323","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"343135323","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","kamedaphor","343135323","Coordinate uncertainty increased to 28417m at the request of the observer",NA,"595","not_reviewed",NA,NA,NA,"Observations","6185472589","https://www.inaturalist.org/observations/343135323",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","kamedaphor","343135323",NA,NA,"2026-03-15T16:23:08",NA,"2026-03-23T02:34:01.000+00:00","kamedaphor","kamedaphor","2026-03-15 08:13:40","Santa Clara County, US-CA, US","wild","08:13:40-07:00","774348540","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On an orange tree.",NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
"6185509743","Ceratitis capitata (Wiedemann, 1824)",40.742615,-4.047319,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:06:24.310+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",96,"EUROPE","Comunidad de Madrid",2026,3,17,"2026-03-17T18:48:23",76,76,"2026-06-06T04:06:24.310+00:00","https://www.inaturalist.org/observations/345057605","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"345057605","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ES","none","none","EUROPE","Spain","NORTH_AMERICA","Carmen Romero","345057605",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6185509743","https://www.inaturalist.org/observations/345057605",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Carmen Romero","345057605",NA,NA,"2026-03-25T09:18:26",NA,"2026-03-29T20:31:46.000+00:00","Carmen Romero","carmenromero2009","2026-03-17 18:48:23+01:00","Finca la Herrén, Cercedilla, Madrid, ES","wild","18:48:23+01:00","778775440","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6185725022","Ceratitis capitata (Wiedemann, 1824)",40.743145,-4.044004,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:00:30.407+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",678,"EUROPE","Comunidad de Madrid",2026,3,17,"2026-03-17T18:38",76,76,"2026-06-06T04:00:30.407+00:00","https://www.inaturalist.org/observations/343506052","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"343506052","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ES","none","none","EUROPE","Spain","NORTH_AMERICA","Andrés Campos","343506052",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6185725022","https://www.inaturalist.org/observations/343506052",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Andrés Campos","343506052",NA,NA,"2026-03-17T17:48:12",NA,"2026-03-17T18:39:32.000+00:00","Andrés Campos","andymorales","2026-03-17 18:38:00","Cercedilla","wild","18:38:00+01:00","775246833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6185780204","Ceratitis capitata (Wiedemann, 1824)",-33.386343,18.912388,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:00:11.316+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",20,"AFRICA","Western Cape",2026,3,11,"2026-03-11T10:14",70,70,"2026-06-06T04:00:11.316+00:00","https://www.inaturalist.org/observations/344663610","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"344663610","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ZA","none","none","AFRICA","South Africa","NORTH_AMERICA","Fiona Hellmann","344663610",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6185780204","https://www.inaturalist.org/observations/344663610",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Fiona Hellmann","344663610",NA,NA,"2026-03-23T12:21:48",NA,"2026-03-25T05:45:02.000+00:00","Fiona Hellmann","fionahellmann","2026/03/11 10:14 AM","Riebeek-Kasteel, South Africa","wild","10:14:00+02:00","777860756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/habitats-s-afr|https://www.inaturalist.org/projects/wildlife-of-south-africa|https://www.inaturalist.org/projects/never-home-alone-the-wild-life-of-homes",NA,NA,NA,NA,NA
"6186056402","Ceratitis capitata (Wiedemann, 1824)",-33.447951,-70.61598,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:43:59.707+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",58,"SOUTH_AMERICA","Región Metropolitana de Santiago",2026,3,22,"2026-03-22T16:49:34",81,81,"2026-06-06T03:43:59.707+00:00","https://www.inaturalist.org/observations/344508980","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"344508980","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","Mircea Petrache","344508980",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6186056402","https://www.inaturalist.org/observations/344508980",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Mircea Petrache","344508980",NA,NA,"2026-03-22T19:51:50",NA,"2026-03-23T01:14:36.000+00:00","Mircea Petrache","mir_cea","2026-03-22 16:49:34","Rengo, Ñuñoa, Santiago Metropolitan Region, CL","wild","16:49:34-03:00","777522366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6186161196","Ceratitis capitata (Wiedemann, 1824)",37.247952,-121.936472,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:43:58.482+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",288,"NORTH_AMERICA","California",2026,3,25,"2026-03-25T15:35",84,84,"2026-06-06T03:43:58.482+00:00","https://www.inaturalist.org/observations/345194720","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"345194720","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","edwardrooks","345194720",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6186161196","https://www.inaturalist.org/observations/345194720",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","edwardrooks","345194720",NA,NA,"2026-03-26T00:26:39",NA,"2026-03-26T03:42:25.000+00:00","edwardrooks","edwardrooks","2026/03/25 3:35 PM","Brewster Ave, Cambrian, San Jose, CA, USA","wild","15:35:00-07:00","779084423","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
"6187463936","Ceratitis capitata (Wiedemann, 1824)",55.628142,11.93471,"cdc,inmano","963a6b96-4d22-4428-86e4-afee52cf4a8e","1a4e6112-b3af-402e-b29f-c2ade2167f72",NA,"f9c0c41b-6da4-4be4-b917-a6f7710f3dbc","1a4e6112-b3af-402e-b29f-c2ade2167f72","DK","DWC_ARCHIVE","2026-04-17T10:23:30.051+00:00","2026-04-24T05:01:36.672+00:00",312,"PRESERVED_SPECIMEN",1,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",5,"EUROPE",NA,2026,3,29,"2026-03-29",88,88,"2026-04-24T05:01:36.672+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"60635819","none","none",FALSE,NA,NA,NA,"none","WGS84","Insecta","DK","none","none","EUROPE","Denmark","EUROPE",NA,"60635819",NA,NA,"312","not_reviewed",NA,NA,"da",NA,"6187463936","https://arter.dk//fund/60635819",NA,"MSTSNM:Arter:104871","Middelhavsfrugtflue","SGAV-and-NHMD",NA,"Ceratitis capitata (Wiedemann, 1824)","Peter Friis Møller","Arter_60635819",NA,NA,NA,NA,"2026-03-29T16:09:32.615+00:00","Peter Friis Møller",NA,NA,NA,NA,"18:00:44.000+02:00",NA,"{""Substrate"":""OtherSubstrate""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arter.dk (Agency for Green Transition and Aquatic Environment & Natural History Museum of Denmark)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IndoorHeatedBuilding","Resting",NA
"6188171399","Ceratitis capitata (Wiedemann, 1824)",10.028646,-69.259616,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:53:16.593+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",525,"SOUTH_AMERICA","Lara",2026,3,9,"2026-03-09",68,68,"2026-06-06T03:53:16.593+00:00","https://www.inaturalist.org/observations/346868127","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"346868127","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","karlinhos18","346868127",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6188171399","https://www.inaturalist.org/observations/346868127",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","karlinhos18","346868127",NA,NA,"2026-04-02T21:34:56",NA,"2026-04-07T02:59:39.000+00:00","karlinhos18","karlinhos18","2026-03-09","2PHR+C7Q, Cabudare 3023, Lara, Venezuela","wild",NA,"782861042","{""evidenceOfPresence"":""organism""}","Indeterminate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
"6213063679","Ceratitis capitata (Wiedemann, 1824)",51.175128,6.432062,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",NA,"a0e05292-3d09-4eae-9f83-02ae3516283c","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","NL","DWC_ARCHIVE","2026-06-02T14:18:29.880+00:00","2026-06-02T18:45:13.140+00:00",205,"HUMAN_OBSERVATION",1,"PRESENT","Imago",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",11,"EUROPE","Nordrhein-Westfalen",2026,3,23,"2026-03-23",82,82,"2026-06-02T18:45:13.140+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"389399321","none","none",FALSE,NA,NA,"indoors","none","WGS84","Insecta","DE","none","none","EUROPE","Germany","EUROPE","Stichting Observation International","389399321",NA,NA,"205","not_reviewed",NA,"Approved | Expert | Evidence",NA,NA,"6213063679","https://observation.org/observation/389399321",NA,NA,"Mediterranean Fruit Fly",NA,NA,"Ceratitis capitata (Wiedemann, 1824)","User 134829",NA,NA,"MG Mönchengladbach Schrievers",NA,NA,"2026-04-16T14:42:00.000+00:00",NA,NA,NA,NA,NA,"12:49",NA,NA,NA,"{""percentNN"":0.9424,""countNN"":3010,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,"true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"6213491068","Ceratitis capitata (Wiedemann, 1824)",39.004024,-0.178857,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f",NA,"a0e05292-3d09-4eae-9f83-02ae3516283c","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","NL","DWC_ARCHIVE","2026-06-02T14:18:29.880+00:00","2026-06-02T18:32:02.689+00:00",205,"HUMAN_OBSERVATION",1,"PRESENT","Imago",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"EUROPE","Valencia",2026,3,13,"2026-03-13",72,72,"2026-06-02T18:32:02.689+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"388325299","none","none",FALSE,NA,NA,"unknown","none","WGS84","Insecta","ES","none","none","EUROPE","Spain","EUROPE","Stichting Observation International","388325299",NA,NA,"205","not_reviewed",NA,"Approved | Expert | Evidence",NA,NA,"6213491068","https://observation.org/observation/388325299",NA,NA,"Mediterranean Fruit Fly",NA,NA,"Ceratitis capitata (Wiedemann, 1824)","User 11304",NA,NA,"Marjal de la Safor",NA,NA,"2026-04-16T14:46:00.000+00:00",NA,NA,NA,NA,NA,"09:39",NA,NA,NA,"{""percentNN"":0.9424,""countNN"":3010,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,"true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"6274114871","Ceratitis capitata (Wiedemann, 1824)",54.766644,56.06867,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:52:33.460+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",167,"EUROPE","Bashkortostan",2026,3,28,"2026-03-28T11:49:29",87,87,"2026-06-06T03:52:33.460+00:00","https://www.inaturalist.org/observations/345622665","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"345622665","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","RU","none","none","EUROPE","Russian Federation","NORTH_AMERICA","karina_svg","345622665",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6274114871","https://www.inaturalist.org/observations/345622665",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","karina_svg","345622665",NA,NA,"2026-04-27T12:24:09",NA,"2026-05-13T09:37:30.000+00:00","Яна Манион","karina_svg","2026-03-28 11:49:29","Уфа, Респ. Башкортостан, Россия, 450105","wild","11:49:29+05:00","798762447",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
"6320438992","Ceratitis capitata (Wiedemann, 1824)",33.985587,-118.367797,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:44:19.323+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",13,"NORTH_AMERICA","California",2026,3,18,"2026-03-18T15:24:18",77,77,"2026-06-06T03:44:19.323+00:00","https://www.inaturalist.org/observations/343724057","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"343724057","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","redrovertracy","343724057",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6320438992","https://www.inaturalist.org/observations/343724057",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","redrovertracy","343724057",NA,NA,"2026-03-19T00:11:46",NA,"2026-05-15T15:16:17.000+00:00","redrovertracy","redrovertracy","2026-03-18 15:24:18-07:00","S Kings Rd, Los Angeles, CA, US","wild","15:24:18-07:00","775827117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6320657726","Ceratitis capitata (Wiedemann, 1824)",32.889347,35.100501,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:01:32.076+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"ASIA","HaZafon",2026,3,3,"2026-03-03T11:27:53",62,62,"2026-06-06T04:01:32.076+00:00","https://www.inaturalist.org/observations/341502137","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"341502137","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","IL","none","none","EUROPE","Israel","NORTH_AMERICA","כפר מסריק","341502137",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6320657726","https://www.inaturalist.org/observations/341502137",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","כפר מסריק","341502137",NA,NA,"2026-03-06T10:57:11",NA,"2026-05-19T09:59:59.000+00:00","כפר מסריק","kfar_masaryk","2026-03-03 11:27:53","Kfar Masaryk, Israel","wild","11:27:53+02:00","770392067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6320771553","Ceratitis capitata (Wiedemann, 1824)",33.990547,-118.378762,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:00:22.705+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",22,"NORTH_AMERICA","California",2026,3,12,"2026-03-12T09:31:52",71,71,"2026-06-06T04:00:22.705+00:00","https://www.inaturalist.org/observations/342602785","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"342602785","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Cait","342602785",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6320771553","https://www.inaturalist.org/observations/342602785",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Cait","342602785",NA,NA,"2026-03-12T17:08:18",NA,"2026-05-15T15:16:16.000+00:00","Cait","caitleaf","2026-03-12 09:31:52","W Slauson Ave, Los Angeles, CA, US","wild","09:31:52-07:00","773046524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
